project,path,size_bytes,sha256,extension,category
web-main,projects/web-main/frontend/research-module/erp.html,533,b652ece86b9d553db79948ee05a3badca03d87e00334f83a304a5ac30e587d4e,.html,source
web-main,projects/web-main/frontend/research-module/pac.html,533,d7be38419eccce34db0a6b84973f6b5b2dd39697d391b0ee0fee52fb1ba83d3d,.html,source
web-main,projects/web-main/frontend/research-module/psd.html,533,adddf7685179f4be07123990ea348ac6817d29f35b669b82e3ad36ed533bc662,.html,source
web-main,projects/web-main/frontend/research-module/qc.html,531,596146134f393343c8546da6e5c0f59c7c758caeab99d9633548b154513cf56d,.html,source
web-main,projects/web-main/frontend/research-module/source_localization.html,1813,d209212f2e168146bbbaecbb6e2e6c419f7ccebe21cc7e5695c9535bc8ff7890,.html,source
web-main,projects/web-main/frontend/research-module/tfr.html,533,13e8fda67c858573cd351e11037af367ad30602ec112390cb1cf240855f37931,.html,source
web-main,projects/web-main/frontend/research-modules.css,11108,cf7e279658c1f894fd4e215dcd34a46d2da30817ceacb38e0265c0d25cde0910,.css,source
web-main,projects/web-main/frontend/research-modules.html,3971,69d9b1c75701efaf7fa88d1665a25187753569ca18219daba2e86029ef2f6de5,.html,source
web-main,projects/web-main/frontend/research-modules.js,9121,b301c6eda846b0633bef83db3f0ab71f07481b4b1f7aad8fec249ad98b4f97ac,.js,source
web-main,projects/web-main/frontend/staging-subview-ui-prototype.html,26293,2a60342f310d2551aefa47830cba00464c2a65161d74c045fc5459c5109c73d5,.html,source
web-main,projects/web-main/frontend/standalone-lab.html,30311,540f7a74ba48930e673dff7a2c8fb2dcc05438848bd177ee7b69efdfc565a2fb,.html,source
web-main,projects/web-main/frontend/styles.css,228749,b5842e62e3e3a919d5ee308d3519476ac85ed51b2b06f513fdabf976aebddd30,.css,source
web-main,projects/web-main/frontend/styles.css.bak-e2e-fix-20260625021843,93504,da35b14d8251bdb7a96b0c360d022eee608f10ed02a9e2e0347433c21729842c,.bak-e2e-fix-20260625021843,other
web-main,projects/web-main/frontend/timechart-eeg-benchmark.css,3356,167add5e7c8774c5c1989b6bcfc59ac0b3c947617f45d5eed2c1061828922d38,.css,source
web-main,projects/web-main/frontend/timechart-eeg-benchmark.html,3518,3cf8f8664aa4d8c457fda2cf558b5abc0b273ae99da573ad64232947b2ebc047,.html,source
web-main,projects/web-main/frontend/timechart-eeg-benchmark.js,6126,920747d5f522a272716fd5133e5d39b8659e789d8e035a84fb6c8e8f1b874a30,.js,source
web-main,projects/web-main/frontend/vendor/lucide.min.js,402324,073cba2f4445823cb213818b72570704ce861638d32db4d606e6901e12ac9995,.js,source
web-main,projects/web-main/frontend/waveform-workbench-adapter.js,5298,35019278ebcb4405a368fb137bb19434f4cfae600a9413c07c7c01d298e921d2,.js,source
web-main,projects/web-main/frontend/waveform-workbench.css,18268,fa75ce09e906b9c7e620f4b87cb4bdfc1a22f4d19a5344f2111f1851018908ee,.css,source
web-main,projects/web-main/frontend/waveform-workbench.html,11726,1e0302a096de35f2c873e5c73b47c432266bce14242e81cada28de5975baaba2,.html,source
web-main,projects/web-main/frontend/waveform-workbench.js,79045,62bce071a233c8f72da0164d86f8b706dbfc7dcefa30a3e7f13290c4f8088fd7,.js,source
web-main,projects/web-main/frontend/workbench-spacious-overrides.css,15560,8aadadbe113d1b5d2a91810d1eba06fc96bbcfa77a1da7ecf1b99f42710891e1,.css,source
web-main,projects/web-main/requirements.txt,172,3444a473e5999870cd57b7892977225f9583c68cee17e706b2e73f0802b4dfa0,.txt,documentation
web-main,projects/web-main/scripts/acceptance_07a_review_system_packet.py,9668,fb1a4f8fde6ab0bf672da0ce2b6eb87a29445a1bb397e959217249198cda660e,.py,source
web-main,projects/web-main/scripts/acceptance_aliyun_storage_contract.py,10867,64a2a57e70bca5c630654838d0db00805da6f9c8f75e1ae865fe7a87fb4e4376,.py,source
web-main,projects/web-main/scripts/acceptance_aliyun_v1_contracts.py,6931,6e8e56cfeca7278d5d96bae87ce72d8520eb26dc3e81b6cc369075be8a1a4f4d,.py,source
web-main,projects/web-main/scripts/acceptance_analysis_module_contract.py,2592,538551094a919370e683ac0130b9184b4eaa9852220c990ecaa9715b242cea61,.py,source
web-main,projects/web-main/scripts/acceptance_analysis_workflow_framework.py,3036,a6b1437ea95a8b9501d53bcd34b08348ced90f294aad2b1bbf866a6b7fa17e54,.py,source
web-main,projects/web-main/scripts/acceptance_audit_quota_contract.py,1701,896b2c11227727070c67fa3a71aed91b7fabbb0046e3a79f767a69b870aaa2c3,.py,source
web-main,projects/web-main/scripts/acceptance_backend_security_p1_guards.py,10508,05def6e96ead5e8e75b5bb7342c343d8fbab0d421c58306eaeae7433a33f3736,.py,source
web-main,projects/web-main/scripts/acceptance_backup_restore_drill.py,13969,b9586d42dacf7ed93dcb7eeef5efe0a0b0dc31c8adb73371edaf5c235c7154ed,.py,source
web-main,projects/web-main/scripts/acceptance_bacon_p1_frontend_guards.mjs,4492,147fafa79672a971b44849094167a0dfc7d1f3f82ce4bab4fc7e8e307538653d,.mjs,source
web-main,projects/web-main/scripts/acceptance_band_power_backend.py,5988,c4bccd3f706c65d44e713433569d1bd7f9c0205146a25871b2e0fa998ae651d4,.py,source
web-main,projects/web-main/scripts/acceptance_checkpoint_packet_access.py,3691,f8c6698e0fc0c0b17a954b9df297e9e2618585e915b12ba54e8fbb26a5e631bd,.py,source
web-main,projects/web-main/scripts/acceptance_click_only_user_journey.mjs,14837,80533a730af087efd41008d10ec3045da7ab986962bd414c417a1b4fd29a2d78,.mjs,source
web-main,projects/web-main/scripts/acceptance_connectivity_module.py,3717,ad9313b4bd2c9c7f35d75f1ef73c4e363c9cc83525c8dddc403ec745b5e116f1,.py,source
web-main,projects/web-main/scripts/acceptance_cro_traceability_contract.py,3075,70a94c0f5fe6b12915665d889bbbcea83f61c72da28d648f4d44053e0bd1cb92,.py,source
web-main,projects/web-main/scripts/acceptance_csd_dual_path_current_slice.py,6790,f2e1b41cc64aa3b3e98c0d873d8c7a8f247d1e03afc2422c7bc0be28f3e7dc20,.py,source
web-main,projects/web-main/scripts/acceptance_current_available_modules_9_methods.mjs,5608,836edea14504297c0d1a64f2a88641ac1426f8473f891763f4218e3f570347aa,.mjs,source
web-main,projects/web-main/scripts/acceptance_current_business_ui_review.mjs,13725,e37fe949c95c7a0537b61ab082ea62356836dab3d9e676b296a4b58c4ac54493,.mjs,source
web-main,projects/web-main/scripts/acceptance_current_modules_teaching_mode_static.mjs,5705,61c5be97b090242e44e3ce23d4fecf23b480cbfe56c68711518238f703b587dc,.mjs,source
web-main,projects/web-main/scripts/acceptance_customer_api_no_internal_paths.py,11958,f65f747dc705ccd76eabaf7f732d296ff869fa27b5da067a2c7eee0f3dd79141,.py,source
web-main,projects/web-main/scripts/acceptance_customer_login_demo.mjs,10595,787af67f374bda426521d2ebcf874800d8e83a9254dc7cceb61649136e8d52d7,.mjs,source
web-main,projects/web-main/scripts/acceptance_customer_pages_user_copy_governance.mjs,59,fdaf7761c4221a6216256cecf7a698b9b2e17717e0ed3eb750ad780a3c2fb872,.mjs,source
web-main,projects/web-main/scripts/acceptance_customer_preset_analysis.mjs,8726,94b81fcb60c180af55fc0c869b89201f8cf5e2f6a47e74091f09a700a2abca8e,.mjs,source
web-main,projects/web-main/scripts/acceptance_customer_sidebar_navigation_governance.mjs,5993,3cf20a864db354db8f3505176f2374a389a1b3a3d6d1dd168837b107df0c4782,.mjs,source
web-main,projects/web-main/scripts/acceptance_customer_workspace_color_browser_offline.mjs,4901,655b577270961be40bd520be7583142f221a69185fe15cf74d009bd9d85e6a66,.mjs,source
web-main,projects/web-main/scripts/acceptance_customer_workspace_color_governance.mjs,2096,32398316f42ff2266e4a9def983e9761beba75965c857e1e16b4320fe9ff116f,.mjs,source
web-main,projects/web-main/scripts/acceptance_customer_workspace_final_ux_governance.mjs,1856,8378c275f6598a9dc2b2c52a5223b1f1f4491b2df2ffe14e03ec9776834b9b2c,.mjs,source
web-main,projects/web-main/scripts/acceptance_data_prep_analysis_entry_consistency_e2e.mjs,11962,afc25a603d75a21ef1b696437de414548513a9fea415320b528a7a42bcb3c50a,.mjs,source
web-main,projects/web-main/scripts/acceptance_data_prep_analysis_entry_consistency_static.mjs,5436,a782bacb4fa99f5480acf54c7c1f82cc8443c01b95d9b5ca1c26efb46e5105f8,.mjs,source
web-main,projects/web-main/scripts/acceptance_data_prep_task_billing_guards.py,21595,73c5cdda1998a1977d80b97452e67ef93a404a3fc06b290d77d74a975a71d0e7,.py,source
web-main,projects/web-main/scripts/acceptance_data_preparation_api.py,6040,10d7a959207ab9b04cc8d90f15ec4883a74c32df91b0e7b68c8733c6d07cdf1a,.py,source
web-main,projects/web-main/scripts/acceptance_data_preparation_auto_preview.mjs,2471,660f9cc68c4a637fb2119b1ec761113f4395227767ece5b4ceb64d1f272f9a54,.mjs,source
web-main,projects/web-main/scripts/acceptance_data_preparation_plan.py,16970,b828e900231fa9fe28b169fb993f6ebd9b4b07ca76339ffdd2e0182ce4c5148e,.py,source
web-main,projects/web-main/scripts/acceptance_data_preparation_ux_repair_browser.mjs,3710,2e6f0e6ef6bbf4576269b6a6cf6fb4636e4d9244fcb555b8cebc27045be4c947,.mjs,source
web-main,projects/web-main/scripts/acceptance_data_preparation_ux_repair_static.mjs,2470,25a3f03b9f920f0dd44464ef352b70ccd80f140b1498efa90fe84df943970e86,.mjs,source
web-main,projects/web-main/scripts/acceptance_delivery_policy_guards.py,17485,19950cec068f46074f1d128688be4449312ab7f2dfe870046dfb1a4297ebd3c0,.py,source
web-main,projects/web-main/scripts/acceptance_edf_upload_to_results_ui_only.mjs,29747,ed3bb12be17f7cbbc3f2c4be0cf8dbd16c4643ae9226c7b2e699ff83b53aaa3a,.mjs,source
web-main,projects/web-main/scripts/acceptance_epilepsy_cloud_trial_upload_contract.py,4928,344f210215a94f344500e8c456057ae815d70d5f05dc1a4fed0e81c90d017b5c,.py,source
web-main,projects/web-main/scripts/acceptance_epilepsy_cloud_trial_upload_to_export.py,14009,3c7cdbe48820331ccf8efb4f69840dc4ed03cee30d767f98b90c950bf2b94e46,.py,source
web-main,projects/web-main/scripts/acceptance_epilepsy_full_page_visual_review_screenshots.mjs,17102,8a49299a227472b84617d6e55218007bca3319c2c50cd35d3f5091a9012a207b,.mjs,source
web-main,projects/web-main/scripts/acceptance_epilepsy_ml_feature_contract.py,2887,fc1a53900595af8e2e9c634bcd0ad3ddeaa15d1028d8fd7c3e1528396d4d2f7e,.py,source
web-main,projects/web-main/scripts/acceptance_epilepsy_ml_fixture_run.py,4484,1f36786bc71a49885cfc4bd94caaa272880c1e1bf2f5bfbb343b7fb54ab4a8f7,.py,source
web-main,projects/web-main/scripts/acceptance_epilepsy_ml_model_smoke.py,1916,72d17a361ec0f95b5009747648cb7bcfa56efaedc3df56c68d2d566fbed9c156,.py,source
web-main,projects/web-main/scripts/acceptance_epilepsy_review_waveform_performance.mjs,10637,d38d109929a7267f1385dc16bfa6cabd5686b3d3c9899608cbe939dd7cf5e5ce,.mjs,source
web-main,projects/web-main/scripts/acceptance_epilepsy_workbench_api_contract.py,14235,e7ac50d075203e49e5b7dde1a3049e082babb11cae9d018b5222ce3ca03eb6f9,.py,source
web-main,projects/web-main/scripts/acceptance_formal_task_rejects_teaching_input.py,10592,fafe5d34e668703edaa483b7e8fb8f95217f1314914aa03efbf283df86958c6d,.py,source
web-main,projects/web-main/scripts/acceptance_full_product_ui_scroll_review.mjs,20743,c7a72d0e17682a21e523da7f07ae4ac75378d0eba586b50b28cbafc737ebe208,.mjs,source
web-main,projects/web-main/scripts/acceptance_lab_demo_backend.py,2107,47787dec165958d7473d603ce0cf4283a7b3ad8e5b2c383a155485aef56a3194,.py,source
web-main,projects/web-main/scripts/acceptance_lab_epilepsy_full_flow_api.py,40694,cdf538aafb8965a71c06e4248110823271bfbb4ca5d0cae26a325f9526174cfe,.py,source
web-main,projects/web-main/scripts/acceptance_lab_preview_delivery_boundary.py,7823,be0bc4416ca3f9cfaa06d218dddc976d34dabf09f397c63ccf5f422a352238b0,.py,source
web-main,projects/web-main/scripts/acceptance_large_uploads.py,5333,11b3bc297be9f4b6efd0b69a447182a15eed5b27b9009c6f019a29ed95dedd08,.py,source
web-main,projects/web-main/scripts/acceptance_main_workbench_direct_method_clickthrough_e2e.mjs,10384,306e308bac2c67872851fe5e4a0e34914ab6bab4772bff09e7615e1e014d0d55,.mjs,source
web-main,projects/web-main/scripts/acceptance_main_workbench_direct_method_entries_9_methods.mjs,4662,53622da6284da16b2dbddefcfd51a6cfe2aa4b1441d223d6d4fffb1a3eb867e6,.mjs,source
web-main,projects/web-main/scripts/acceptance_mainline_eeg_contract_mapping_consumption.py,8764,d797afe81a4ba723174cea0b01c135dafe37c891f4d00f5eab69962fe4fbd433,.py,source
web-main,projects/web-main/scripts/acceptance_mainline_eeg_review_bridge.py,8647,e0631fed88603a1f2a85673b307d5d67a4eb486f76675f32aeac26809dedbd12,.py,source
web-main,projects/web-main/scripts/acceptance_module_contract_registry.py,8065,439f8e56707ec9e3588748fa66c85776f7e76fcc40c1be9910292f4beb8e43b4,.py,source
web-main,projects/web-main/scripts/acceptance_module_lab_all_scope_evidence.py,4899,cc28eedd361c98bafabb45f83855ecaa847dcb8256c62c48cdca77ea410e9c69,.py,source
web-main,projects/web-main/scripts/acceptance_module_lab_grouped_methods_e2e.mjs,27366,f011282dc9dba54bc2263a77c053e450da00c5dbcad9b687a799894d76fbe397,.mjs,source
web-main,projects/web-main/scripts/acceptance_module_lab_input_source_gate.mjs,7011,07870e13ffd3754b2f5c31f53c908d4f0f4f1b3d530cc901246e61323f8531b4,.mjs,source
web-main,projects/web-main/scripts/acceptance_module_lab_layout_review.mjs,5918,7b74479cab83a2f15093b43a78dd72913c6cb2f818e4db35f2f1c407ae49b774,.mjs,source
web-main,projects/web-main/scripts/acceptance_module_lab_live_runner.mjs,15972,111d6f65594c5b9907165393ceb163da05234d22f0d13e463a52edc1eee361db,.mjs,source
web-main,projects/web-main/scripts/acceptance_module_lab_preview_selectors.py,2546,e88df512d502728e436fd45a365e6cd16ccb40119d3fc568f4943a517ada17e9,.py,source
web-main,projects/web-main/scripts/acceptance_module_lab_public_demo_run.mjs,13825,eccf5246cad82910434e7ef01bef06a79dd95e98cc19355ba0124ec72b6c47a4,.mjs,source
web-main,projects/web-main/scripts/acceptance_module_lab_visible_fields.mjs,6994,7c74dfe671d7da1e8682d61c25260aec73043b63ea5061df8d060c7175d1d6ef,.mjs,source
web-main,projects/web-main/scripts/acceptance_module_virtual_review_objects.py,3337,a6f07f51747b882176eed1e59e3546e89a30fe70491e619ee5f2e935cd7ddf9c,.py,source
web-main,projects/web-main/scripts/acceptance_multirole_click_review_5rounds.mjs,19003,e826250b55be73e8221727474223a8e47ede9a35cc27496643d1c7c2686b3612,.mjs,source
web-main,projects/web-main/scripts/acceptance_multitaper_psd_tfr_module.py,6931,4a0e42b9d3a991f15f59e4518e0c33da413c7a787b1ab40a23acc1126c8ab5fb,.py,source
web-main,projects/web-main/scripts/acceptance_navigation_user_center_ui_gate.mjs,7784,ef0b28f44f23fb046b11aca993465c56482402a33f2150fe3692f2fe53e45c6f,.mjs,source
web-main,projects/web-main/scripts/acceptance_ops_billing_invoice.py,13778,53e4372c93c61c7108c379c85319f874b242061b8e01ba655f0c7ffeb74a051c,.py,source
web-main,projects/web-main/scripts/acceptance_ops_ui.mjs,11285,f21ef1d5ea671c1fe3ab2db215f98485b9e205e1909f9dc1633b078726ab2655,.mjs,source
web-main,projects/web-main/scripts/acceptance_owner_decision_packet.py,4034,cc65de7510f6756842694f4cd6ef7ebe943e01df3e5472eed514f73feb8f8b37,.py,source
web-main,projects/web-main/scripts/acceptance_owner_input_checklist.py,2908,86ef046165fadac5420b91ff4695fdcd3665b868d38e3283c9a0ec0197da7737,.py,source
web-main,projects/web-main/scripts/acceptance_p0_fixture_validator_contract.py,3179,b64e768d7914bfd4d8d78046efc1cd300fb7e175bda7031e9cb726784fcf93a8,.py,source
web-main,projects/web-main/scripts/acceptance_p0_gap_repair_contract.py,5312,04713ad4032bd801000823d3304bbf9e03c25c2389a8a7967951e3d4f98b4ea9,.py,source
web-main,projects/web-main/scripts/acceptance_p0_ui_only_runner_contract.py,13123,2a6e5e32ffa7d8436577d2636fbe3ec2719355819eb48baefe3e560516aa0491,.py,source
web-main,projects/web-main/scripts/acceptance_pac_beta_contract.py,6877,dbdd5360637d3e119818b15997fef89e73665382d4363ac3094f5486275ed701,.py,source
web-main,projects/web-main/scripts/acceptance_pac_module.py,5528,0c2268a961808e23d1737339d76763b3d695bd76f4b817ffd7e2f21b2c8a5d06,.py,source
web-main,projects/web-main/scripts/acceptance_pac_v2_contract.py,4531,5c0f91220a7f7351453f8ce9e3d14b30e184197917ede754f35deeb757f8590f,.py,source
web-main,projects/web-main/scripts/acceptance_page_visual_qa.mjs,21239,37aa27b83f74bb48ea40f78824989e5fa75d91fee879c9a6c25ae513587d07f0,.mjs,source
web-main,projects/web-main/scripts/acceptance_pdf_ocr_artifact_qa.py,20137,377c4a6079e0880bc68ce82a2eb4d6d489069d208020fd29b3d81013412dbfb2,.py,source
web-main,projects/web-main/scripts/acceptance_product_wide_ux_copy_browser.mjs,3500,a6c12f1551d617798dc0fbb49936d9634e7e030155ac6c574e7e60e0d33096d3,.mjs,source
web-main,projects/web-main/scripts/acceptance_product_wide_ux_copy_governance.mjs,5865,4ebaf2b0ace9a200169c651b9cc53899b026210c70d84b973fb411a55f2f62b6,.mjs,source
web-main,projects/web-main/scripts/acceptance_production_goal_matrix.py,41215,304775f9652cb021ac5ebf31ba243d31676e47ec191ff3937999253a82393430,.py,source
web-main,projects/web-main/scripts/acceptance_professional_chinese_gate.py,11311,dae17f655cc2dd9b6f7e63d0ea4473e8b2f976c54692f5fb43287da364c49b56,.py,source
web-main,projects/web-main/scripts/acceptance_project_cleanup_waveform_preprocessing_e2e.mjs,18945,a446dd7c5df6cb9744dfc542c0a848055dd4b9c26a74e18e3877d3cc960e81f8,.mjs,source
web-main,projects/web-main/scripts/acceptance_project_cleanup_waveform_preprocessing_static.mjs,6747,6286984e5d715cf6f35cdddd178f6c0dfb25fd9fcef3f34782b07fdae2de1671,.mjs,source
web-main,projects/web-main/scripts/acceptance_project_data_entry_ux_browser.mjs,2783,28025b0ce981a9810b3980c3ffd5f1cd4c7033c79218d63252cce9c09f4d62a4,.mjs,source
web-main,projects/web-main/scripts/acceptance_project_data_entry_ux_governance.mjs,1525,a9038e2efdea42f95d550d237e20b5971b33e66aa995427613dd0d8134755a46,.mjs,source
web-main,projects/web-main/scripts/acceptance_project_data_preparation_ia.py,5622,e35249531b121e6c9ccbc25d0df679c5e0c7bcc0bad9eb7c5597cfef681dd76b,.py,source
web-main,projects/web-main/scripts/acceptance_project_data_ui_visual_gate.mjs,11826,b5aed7cdae983c420f2599ca25370d15c78fc9aa69aa259ececc3c01b4611689,.mjs,source
web-main,projects/web-main/scripts/acceptance_psd_p0.py,9510,39b0106c8021365d7db4ab5a935bbe9c97a735abb43a081a5e7dcc014880e110,.py,source
web-main,projects/web-main/scripts/acceptance_psd_real_report_consumption.py,13311,cb23c82d5acfa17acb2197fea62bb898e3e330e53ecf4e8626e780af43c994c7,.py,source
web-main,projects/web-main/scripts/acceptance_qc_browser_gate.mjs,6419,8dd2cd8b4194bf6001c3204ddfe3d03b033702b54ff7a9032e14bd3e1a4c38ea,.mjs,source
web-main,projects/web-main/scripts/acceptance_qc_preview_service.py,5613,0c30dc9d080af2bcb843cf0bcb772d2505c45d1d00ab4183cdefffb5651de646,.py,source
web-main,projects/web-main/scripts/acceptance_qc_real_report_consumption.py,15734,66ac2508444811141986ca919089661d166d0f272694a65aaceb1dc1f079760a,.py,source
web-main,projects/web-main/scripts/acceptance_reference_csd_module.py,4108,8f7809618564e66a109be9299a39f200043d5001de3306633e5b9b6b5930cb68,.py,source
web-main,projects/web-main/scripts/acceptance_release_gate_summary.py,18817,ee15ea39d54ecd98dd9a69f52c4c7f304d9b9ff0bebb5e4614d0b2e85a20cef4,.py,source
web-main,projects/web-main/scripts/acceptance_release_manifest_consistency.py,7234,fbddb97aaaa84a19825e209998c93e15b057b16d5af70064d049d451d9001729,.py,source
web-main,projects/web-main/scripts/acceptance_release_no_misclaim.py,4113,59b5fc6ec5393a27506ab330c5ae34ec2931fb815b2e4c785474f45ff9eab170,.py,source
web-main,projects/web-main/scripts/acceptance_release_review_gate_steps.py,3417,d8c277edd152c67896619e5634bacdfc146ce8ba37a59dd4cb3dd5dfd44f56ab,.py,source
web-main,projects/web-main/scripts/acceptance_report_artifact_label_readability.py,4604,1ec7b941d313cdbc0bc7f7fe793c76d8b851e8b436189d2fb1e167b93cdc836e,.py,source
web-main,projects/web-main/scripts/acceptance_report_module_delivery_chain.py,17804,fdebf2d9362682b833dd33b2673699b9e4d89c31aaefa269c23cadee153b8a31,.py,source
web-main,projects/web-main/scripts/acceptance_report_release_gate.py,7533,9c21cb1e2b00ed30f67465f83c6b7f218dc7ab02e30437a070ca9b8caa93401d,.py,source
web-main,projects/web-main/scripts/acceptance_report_zip_contract.py,5461,376283715ccb191cbb4909043bb47bd427d75532e06cb97ae22e3ed7657982d5,.py,source
web-main,projects/web-main/scripts/acceptance_research_modules_static.mjs,13699,74d3e0699036e84f988ed8965210c710a25089288fbcb510320ac6cc9852f1ac,.mjs,source
web-main,projects/web-main/scripts/acceptance_results_report_readability_gate.py,5738,dc3457762d697ed5212706331464946fa6b0420e5496b9836525596c32eb18b2,.py,source
web-main,projects/web-main/scripts/acceptance_review_system_all_environments.py,5380,5ac4f3faecd46374d8fa4f93a3f767a4134cac32766fd0e2ff25307eabeabaa9,.py,source
web-main,projects/web-main/scripts/acceptance_round006_pac_real_report_consumption.py,13449,cbe10fffdfbbf7bcc26be55f9519a07e7607d43b815952493fcf2e7eba7af6cb,.py,source
web-main,projects/web-main/scripts/acceptance_round006_tfr_real_report_consumption.py,11764,d44f39c2bfb9b53ecbfcda18fc03689b4c91ff6650aeed7dd49183d127d9a334,.py,source
web-main,projects/web-main/scripts/acceptance_round007_preprocessing_real_report_consumption.py,17814,d630524ff69e5ec63a97e8469393578ff1aa98a696706ed9cf04b49422317cc7,.py,source
web-main,projects/web-main/scripts/acceptance_round008_erp_real_report_consumption.py,8657,100c7c288ce95b6eaa63423a4b6b2a24c5c2f1b7c8a9fb988f4dc23bdc2643fe,.py,source
web-main,projects/web-main/scripts/acceptance_sanitized_review_package.py,5726,5fb357c32de0f4873f4f6d366b46d178df0189ccda0494159340bde691ba0304,.py,source
web-main,projects/web-main/scripts/acceptance_source_localization_preview.py,2803,6fffe04facb006845f9ede7513dbe2e7458fb42fd773eb82ecf0397f26fd7e93,.py,source
web-main,projects/web-main/scripts/acceptance_stage_gated_review_policy.py,6549,1c4a16451e0609fa8f683d502bf126f8514d33ad4f965f448a1ffa930af0959f,.py,source
web-main,projects/web-main/scripts/acceptance_start_here_release_review.py,2631,17703cc654bff2ce984c9471cf263cdad9d2c1b3759ab355526896d644142713,.py,source
web-main,projects/web-main/scripts/acceptance_state_store_concurrency.py,2315,20d5fd9909d7fe3bfd3920dc31d90c9b2b18fce2428051c5e9b261a7aa81cd6c,.py,source
web-main,projects/web-main/scripts/acceptance_subject_project_ownership.py,2846,858a5fd727596281b5b3f8722671e946482ae326a217f4e1a1df1c46dc33ef24,.py,source
web-main,projects/web-main/scripts/acceptance_synthetic_edf_full_analysis_scientific_figures.py,21927,e52471946fddd341f3bc8fb6cfdb488bda639894300ec8270a87901ed828a614,.py,source
web-main,projects/web-main/scripts/acceptance_synthetic_erp_p300.py,5080,a23ef242f4ce8a6a7f90a9c07263cd0756358187a578d350f3af913be59d91a0,.py,source
web-main,projects/web-main/scripts/acceptance_task_queue_capacity.py,6852,f5d3cb6027d24e2238ff35e1dd9c3503ea7fecf39649d3be5f47592be123eabf,.py,source
web-main,projects/web-main/scripts/acceptance_teaching_mode_independence_static.mjs,4293,7c302833f1c5c0e13500ebc0888fa8cd950aace007d9f263b47a22271b874c6b,.mjs,source
web-main,projects/web-main/scripts/acceptance_teaching_mode_overlay_e2e.mjs,5311,061bdc0de3693dc9e2adac2493d88ec74c9aea4015cbe209e7651231e226f5f2,.mjs,source
web-main,projects/web-main/scripts/acceptance_teaching_mode_protection.py,10043,19aa679970877df6c320e17ba33ba1588fac194081d5989067800fda7d955675,.py,source
web-main,projects/web-main/scripts/acceptance_teaching_quickstart_state_e2e.mjs,7290,7c5d8747f010158a60de57e1703471072425645146930a6f011b9681027fffc8,.mjs,source
web-main,projects/web-main/scripts/acceptance_tfr_module.py,4824,d574f59f3dc051d58132b5c148ad879d15f7863484e807525d8011213d60f092,.py,source
web-main,projects/web-main/scripts/acceptance_utf8_text_preflight.py,2409,cdf5ea4dfec605fd59d8acf5f0309c897004c9f697230e2a46eaff504ae7cced,.py,source
web-main,projects/web-main/scripts/acceptance_v01_full.py,25843,1195c1dee791531a21858180d34276a004e731fa04348c4a82ba6000f42b176a,.py,source
web-main,projects/web-main/scripts/acceptance_v01_no_group_statistics_boundary.py,8646,4d3a320c53f921cf5c676bf094f47605975e378db568f819c98aaa1962f0b9ee,.py,source
web-main,projects/web-main/scripts/acceptance_v01_persistence.py,4364,dcfcf4475f68f69fc1291738758ce47501c3ee14becbeb170eeb51ee31c0ec73,.py,source
web-main,projects/web-main/scripts/acceptance_v01_ui.mjs,13602,ad617d3c0c9e7c4a5bedbc6818ee58112ca9223d0553ae9b1b3febe486543412,.mjs,source
web-main,projects/web-main/scripts/acceptance_v01_worker_core.py,7389,39920b10585e24c2a98143f3dc6f6518302df179c7ddb3ff3f45458acb114466,.py,source
web-main,projects/web-main/scripts/acceptance_virtual_reviewer_round_005.py,18243,e260c85b518386ee053fa5c5e67a9f9a0b3bbdeac270d9b30809761e6a5858a7,.py,source
web-main,projects/web-main/scripts/acceptance_virtual_reviewer_round_006.py,13750,6f1a1ab6cd2636a97765984b046157df82d72ec0a4bec87478171cfb80d70dc2,.py,source
web-main,projects/web-main/scripts/acceptance_virtual_reviewer_round_008.py,14297,4af3599e58182932dc1dccfd3125354a0dd31c3eb1f531b15b1224a5180371e2,.py,source
web-main,projects/web-main/scripts/acceptance_visual_layout_design_spec.py,3320,e1fe50d6c4b21cf80ee966b7be989fd70abd1b3677d8e88b0db53ef51bc0f9d5,.py,source
web-main,projects/web-main/scripts/acceptance_workflow_pages_ui_gate.mjs,10996,40a4d0b2ec8cbc2bd0f8b8679ef0eebd416688a247be74f4b8426d1aed59efa4,.mjs,source
web-main,projects/web-main/scripts/adversarial_security_test.py,61,fdad52b7127f1fb84518a45a5f7d0f3348363682862f3c8b0611c46babba8916,.py,source
web-main,projects/web-main/scripts/aliyun_staging_preflight.py,12427,6a7c41a846451ce75df14e367876fadb2ecb2ef02da103f474302e2010e4d5e6,.py,source
web-main,projects/web-main/scripts/audit_data_preparation_page_release_candidate.mjs,16534,bc1c04bf74facf09cd5a900e9aee3e6ec32d92d643565d622fa46e9da6b37f1a,.mjs,source
web-main,projects/web-main/scripts/audit_frontend_design_debt_static.mjs,3429,9507b23919a0cb1a080cd249742d984fbfbf7d9cfa89c750041a0e43c70ebebf,.mjs,source
web-main,projects/web-main/scripts/audit_qgcs_07_goal_completion.py,2939,3206dc981930e5484a63eb740005e6d7bb75d8f2ab208ccc478451d9b0c3a591,.py,source
web-main,projects/web-main/scripts/audit_release_candidate_self_adversarial.mjs,10695,4c2175e06abb608cd62910acdaf59eef33b6b869df1d859cb20a0e7c1882289b,.mjs,source
web-main,projects/web-main/scripts/audit_staging_predev_gate.mjs,3335,0af983940025da40fdeda6a6f6293a930555b429b79f760874b54632e9275c59,.mjs,source
