project,path,symbol,kind,line,detail
web-main,projects/web-main/backend/api/accounts.py,register,api-route,15,ROUTER.POST /auth/register
web-main,projects/web-main/backend/api/accounts.py,register,function,15,
web-main,projects/web-main/backend/api/accounts.py,login,api-route,20,ROUTER.POST /auth/login
web-main,projects/web-main/backend/api/accounts.py,login,function,20,
web-main,projects/web-main/backend/api/accounts.py,list_accounts,api-route,25,ROUTER.GET /accounts
web-main,projects/web-main/backend/api/accounts.py,list_accounts,function,25,
web-main,projects/web-main/backend/api/admin.py,get_admin_overview,api-route,9,ROUTER.GET /admin/overview
web-main,projects/web-main/backend/api/admin.py,get_admin_overview,function,9,
web-main,projects/web-main/backend/api/admin.py,list_accounts,api-route,30,ROUTER.GET /admin/accounts
web-main,projects/web-main/backend/api/admin.py,list_accounts,function,30,
web-main,projects/web-main/backend/api/admin.py,list_recharge_orders,api-route,35,ROUTER.GET /admin/billing/recharge-orders
web-main,projects/web-main/backend/api/admin.py,list_recharge_orders,function,35,
web-main,projects/web-main/backend/api/admin.py,list_transactions,api-route,40,ROUTER.GET /admin/billing/transactions
web-main,projects/web-main/backend/api/admin.py,list_transactions,function,40,
web-main,projects/web-main/backend/api/admin.py,list_invoice_requests,api-route,45,ROUTER.GET /admin/invoices
web-main,projects/web-main/backend/api/admin.py,list_invoice_requests,function,45,
web-main,projects/web-main/backend/api/admin.py,list_tasks,api-route,50,ROUTER.GET /admin/tasks
web-main,projects/web-main/backend/api/admin.py,list_tasks,function,50,
web-main,projects/web-main/backend/api/admin.py,list_failed_tasks,api-route,55,ROUTER.GET /admin/tasks/failed
web-main,projects/web-main/backend/api/admin.py,list_failed_tasks,function,55,
web-main,projects/web-main/backend/api/admin.py,get_state_status,api-route,64,ROUTER.GET /admin/state
web-main,projects/web-main/backend/api/admin.py,get_state_status,function,64,
web-main,projects/web-main/backend/api/artifacts.py,_assert_path_within_derivatives,function,14,
web-main,projects/web-main/backend/api/artifacts.py,download_artifact,api-route,29,ROUTER.GET /artifacts/{artifact_id}/download
web-main,projects/web-main/backend/api/artifacts.py,download_artifact,function,29,
web-main,projects/web-main/backend/api/billing.py,get_wallet,api-route,11,ROUTER.GET /billing/wallet
web-main,projects/web-main/backend/api/billing.py,get_wallet,function,11,
web-main,projects/web-main/backend/api/billing.py,create_recharge_order,api-route,17,ROUTER.POST /billing/recharge
web-main,projects/web-main/backend/api/billing.py,create_recharge_order,function,17,
web-main,projects/web-main/backend/api/billing.py,confirm_recharge_order,api-route,25,ROUTER.POST /billing/recharge/{order_id}/confirm
web-main,projects/web-main/backend/api/billing.py,confirm_recharge_order,function,25,
web-main,projects/web-main/backend/api/billing.py,list_ledger,api-route,34,ROUTER.GET /billing/ledger
web-main,projects/web-main/backend/api/billing.py,list_ledger,function,34,
web-main,projects/web-main/backend/api/billing.py,create_invoice_request,api-route,46,ROUTER.POST /invoices
web-main,projects/web-main/backend/api/billing.py,create_invoice_request,function,46,
web-main,projects/web-main/backend/api/billing.py,list_invoices,api-route,52,ROUTER.GET /invoices
web-main,projects/web-main/backend/api/billing.py,list_invoices,function,52,
web-main,projects/web-main/backend/api/billing.py,list_inbox,api-route,61,ROUTER.GET /inbox
web-main,projects/web-main/backend/api/billing.py,list_inbox,function,61,
web-main,projects/web-main/backend/api/billing.py,get_inbox_attachment,api-route,67,ROUTER.GET /inbox/{message_id}/attachment
web-main,projects/web-main/backend/api/billing.py,get_inbox_attachment,function,67,
web-main,projects/web-main/backend/api/billing.py,issue_invoice,api-route,73,ROUTER.POST /admin/invoices/{invoice_id}/issue
web-main,projects/web-main/backend/api/billing.py,issue_invoice,function,73,
web-main,projects/web-main/backend/api/data_crud.py,_requesting_user_id,function,11,
web-main,projects/web-main/backend/api/data_crud.py,_is_visible_file,function,15,
web-main,projects/web-main/backend/api/data_crud.py,list_customer_files,api-route,24,ROUTER.GET /data/files
web-main,projects/web-main/backend/api/data_crud.py,list_customer_files,function,24,
web-main,projects/web-main/backend/api/data_crud.py,update_customer_file,api-route,38,ROUTER.PATCH /data/files/{file_id}
web-main,projects/web-main/backend/api/data_crud.py,update_customer_file,function,38,
web-main,projects/web-main/backend/api/data_crud.py,delete_customer_file,api-route,48,ROUTER.DELETE /data/files/{file_id}
web-main,projects/web-main/backend/api/data_crud.py,delete_customer_file,function,48,
web-main,projects/web-main/backend/api/data_preparation.py,_requesting_user_id,function,33,
web-main,projects/web-main/backend/api/data_preparation.py,_assert_file_access,function,37,
web-main,projects/web-main/backend/api/data_preparation.py,_plan_visible_to_current,function,44,
web-main,projects/web-main/backend/api/data_preparation.py,_epoch_visible_to_current,function,48,
web-main,projects/web-main/backend/api/data_preparation.py,_owner_for_file,function,52,
web-main,projects/web-main/backend/api/data_preparation.py,create_data_preparation_plan,api-route,57,ROUTER.POST /data-preparation/plans
web-main,projects/web-main/backend/api/data_preparation.py,create_data_preparation_plan,function,57,
web-main,projects/web-main/backend/api/data_preparation.py,list_data_preparation_plans,api-route,74,ROUTER.GET /data-preparation/plans
web-main,projects/web-main/backend/api/data_preparation.py,list_data_preparation_plans,function,74,
web-main,projects/web-main/backend/api/data_preparation.py,get_data_preparation_plan,api-route,90,ROUTER.GET /data-preparation/plans/{plan_id}
web-main,projects/web-main/backend/api/data_preparation.py,get_data_preparation_plan,function,90,
web-main,projects/web-main/backend/api/data_preparation.py,update_data_preparation_plan,api-route,99,ROUTER.PUT /data-preparation/plans/{plan_id}
web-main,projects/web-main/backend/api/data_preparation.py,update_data_preparation_plan,function,99,
web-main,projects/web-main/backend/api/data_preparation.py,create_data_preparation_task_reference,api-route,110,ROUTER.POST /data-preparation/plans/{plan_id}/task-reference
web-main,projects/web-main/backend/api/data_preparation.py,create_data_preparation_task_reference,function,110,
web-main,projects/web-main/backend/api/data_preparation.py,get_current_data_preparation_plan_for_file,api-route,120,ROUTER.GET /eeg/files/{file_id}/data-preparation-plan
web-main,projects/web-main/backend/api/data_preparation.py,get_current_data_preparation_plan_for_file,function,120,
web-main,projects/web-main/backend/api/data_preparation.py,save_current_data_preparation_plan_for_file,api-route,129,ROUTER.POST /eeg/files/{file_id}/data-preparation-plan
web-main,projects/web-main/backend/api/data_preparation.py,save_current_data_preparation_plan_for_file,function,129,
web-main,projects/web-main/backend/api/data_preparation.py,list_data_preparation_plans_for_file,api-route,154,ROUTER.GET /eeg/files/{file_id}/data-preparation-plans
web-main,projects/web-main/backend/api/data_preparation.py,list_data_preparation_plans_for_file,function,154,
web-main,projects/web-main/backend/api/data_preparation.py,create_epoch_set_for_file,api-route,168,ROUTER.POST /eeg/files/{file_id}/epoch-sets
web-main,projects/web-main/backend/api/data_preparation.py,create_epoch_set_for_file,function,168,
web-main,projects/web-main/backend/api/data_preparation.py,list_epoch_sets_for_file,api-route,193,ROUTER.GET /eeg/files/{file_id}/epoch-sets
web-main,projects/web-main/backend/api/data_preparation.py,list_epoch_sets_for_file,function,193,
web-main,projects/web-main/backend/api/data_preparation.py,get_epoch_set,api-route,207,ROUTER.GET /epoch-sets/{epoch_set_id}
web-main,projects/web-main/backend/api/data_preparation.py,get_epoch_set,function,207,
web-main,projects/web-main/backend/api/data_preparation.py,update_epoch_set,api-route,217,ROUTER.PUT /epoch-sets/{epoch_set_id}
web-main,projects/web-main/backend/api/data_preparation.py,update_epoch_set,function,217,
web-main,projects/web-main/backend/api/data_preparation.py,save_bad_channel_audit_for_file,api-route,235,ROUTER.POST /eeg/files/{file_id}/bad-channel-audit
web-main,projects/web-main/backend/api/data_preparation.py,save_bad_channel_audit_for_file,function,235,
web-main,projects/web-main/backend/api/eeg_files.py,_requesting_user_id,function,10,
web-main,projects/web-main/backend/api/eeg_files.py,_file_visible_to_current,function,14,
web-main,projects/web-main/backend/api/eeg_files.py,_assert_file_visible,function,22,
web-main,projects/web-main/backend/api/eeg_files.py,list_eeg_files,api-route,30,ROUTER.GET /eeg/files
web-main,projects/web-main/backend/api/eeg_files.py,list_eeg_files,function,30,
web-main,projects/web-main/backend/api/eeg_files.py,upload_eeg,api-route,35,ROUTER.POST /eeg/upload
web-main,projects/web-main/backend/api/eeg_files.py,upload_eeg,function,35,
web-main,projects/web-main/backend/api/eeg_files.py,get_eeg_file,api-route,65,ROUTER.GET /eeg/files/{file_id}
web-main,projects/web-main/backend/api/eeg_files.py,get_eeg_file,function,65,
web-main,projects/web-main/backend/api/eeg_files.py,get_eeg_metadata,api-route,70,ROUTER.GET /eeg/files/{file_id}/metadata
web-main,projects/web-main/backend/api/eeg_files.py,get_eeg_metadata,function,70,
web-main,projects/web-main/backend/api/eeg_files.py,get_eeg_waveform_chunk,api-route,76,ROUTER.GET /eeg/files/{file_id}/waveform/chunk
web-main,projects/web-main/backend/api/eeg_files.py,get_eeg_waveform_chunk,function,76,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,PhaseConfig,class,28,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,ValidationResult,class,82,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,get_current_phase_config,function,96,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,find_support_phase,function,101,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,validate_epilepsy_file_constraints,function,112,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,validate_by_file_id,function,335,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,get_phase_roadmap,function,369,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,check_file_phase_compatibility,function,402,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,PhaseValidationMetrics,class,461,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,__init__,function,464,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,record_validation,function,472,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,get_summary,function,487,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,get_validation_metrics,function,505,
web-main,projects/web-main/backend/api/epilepsy_phase_validator.py,reset_validation_metrics,function,510,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,TimeRange,class,43,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,ReviewAction,class,48,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,EventReview,class,59,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,EpilepsyReviewSession,class,67,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,CreateReviewSessionRequest,class,95,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,PatchReviewSessionRequest,class,107,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_sessions,function,117,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_save_session,function,121,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_artifact_id_by_label,function,127,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_task_input_file_id,function,137,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_task_parameters,function,150,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_context_value,function,161,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_optional_int,function,165,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_validate_inherited_context,function,174,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_open_raw_eeg,function,198,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_source_unit_policy,function,209,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_select_waveform_channels,function,226,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_validate_waveform_budget,function,248,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_filter_profile,function,264,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_apply_preview_filter,function,286,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_encode_minmax_window_streaming,function,306,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,create_review_session,api-route,347,ROUTER.POST /tasks/{task_id}/epilepsy-review-sessions
web-main,projects/web-main/backend/api/epilepsy_workbench.py,create_review_session,function,347,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_get_review_session_for_user,function,402,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,get_review_session,api-route,413,ROUTER.GET /epilepsy-review-sessions/{session_id}
web-main,projects/web-main/backend/api/epilepsy_workbench.py,get_review_session,function,413,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,patch_review_session,api-route,421,ROUTER.PATCH /epilepsy-review-sessions/{session_id}
web-main,projects/web-main/backend/api/epilepsy_workbench.py,patch_review_session,function,421,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,waveform_pyramid_manifest,api-route,445,ROUTER.GET /eeg/files/{file_id}/waveform-pyramid/manifest
web-main,projects/web-main/backend/api/epilepsy_workbench.py,waveform_pyramid_manifest,function,445,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,build_waveform_pyramid,api-route,480,ROUTER.POST /eeg/files/{file_id}/waveform-pyramid/build
web-main,projects/web-main/backend/api/epilepsy_workbench.py,build_waveform_pyramid,function,480,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,waveform_window,api-route,493,ROUTER.GET /eeg/files/{file_id}/waveform-window
web-main,projects/web-main/backend/api/epilepsy_workbench.py,waveform_window,function,493,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_encode_channel,function,612,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_round_list,function,646,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_csv_from_rows,function,650,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_jsonl_from_models,function,668,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_artifact_metadata,function,672,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_register_review_artifact,function,695,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_source_artifact_metadata,function,724,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_task_artifact_by_id,function,757,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_task_artifact_by_label,function,764,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_artifact_text,function,774,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_artifact_json,function,783,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_artifact_csv_rows,function,794,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_stage_label,function,801,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_stage_code,function,805,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_review_decision_label,function,813,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_reviewed_epoch_rows,function,817,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_v01_epoch_prediction_rows,function,836,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_reviewed_event_rows,function,875,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_v01_candidate_event_rows,function,884,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_manual_correction_rows,function,906,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_final_review_event_rows,function,932,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,export_review_session,api-route,937,ROUTER.POST /epilepsy-review-sessions/{session_id}/exports
web-main,projects/web-main/backend/api/epilepsy_workbench.py,export_review_session,function,937,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_load_task_events_csv,function,1108,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_task_artifact_by_id_for_events,function,1130,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_load_task_summary,function,1140,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_format_event_time,function,1151,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,_event_review_status,function,1163,
web-main,projects/web-main/backend/api/epilepsy_workbench.py,get_epilepsy_task_events,api-route,1180,ROUTER.GET /epilepsy-workbench/{task_id}/events
